trial,paradigm,strategy,model,ma_window,threshold,accuracy,precision,recall,specificity,f1,auroc,brier_score,ece
1,fusion,weighted_sampler,XGBoost,20,0.6,0.9089631472181808,0.8432514882528653,0.5912655971479501,0.976600697013972,0.6951267430996394,0.8912655053782733,0.2426000636349371,0.3972499894389767
2,fusion,weighted_sampler,AdaptiveNN,20,0.51,0.737888403933062,0.5439372669134017,0.4748341255694197,0.8421713825830069,0.5070420673474109,0.773025754255481,0.2224620929109174,0.2018829093922013
2,fusion,weighted_sampler,LogisticRegression,17,0.49,0.7431737196111919,0.5336508630107057,0.7558798772034067,0.7381365996329339,0.6256166467734582,0.8193383847437414,0.2324208834779627,0.2263626951705877
2,fusion,weighted_sampler,RandomForest,20,0.5,0.6409675220162917,0.400821884769158,0.5348707664884136,0.6830276084758904,0.4582442930243656,0.6730369862247481,0.236587058040242,0.2193481931175588
2,fusion,weighted_sampler,XGBoost,20,0.5,0.6597296898391212,0.4310635226179018,0.6209397900574372,0.6751072245286537,0.5088662554780068,0.7131355742290949,0.2343845207332363,0.2218135482292042
3,fusion,weighted_sampler,AdaptiveNN,20,0.56,0.7990158432175669,0.8243657788381945,0.3038460848184641,0.9767624643255188,0.4440306336550566,0.6238718224756755,0.2211105247821632,0.2401561409063535
3,fusion,weighted_sampler,LogisticRegression,20,0.55,0.7940429122697235,0.756692320562155,0.3246827832516736,0.9625248835546278,0.4543936102075929,0.6339706155950896,0.2340087362725394,0.2707580639784413
3,fusion,weighted_sampler,RandomForest,20,0.55,0.803031164964777,0.8269798781613439,0.3215958649652721,0.9758476514434072,0.4631010376419812,0.6690319031314205,0.2212751069081076,0.2532501012077015
3,fusion,weighted_sampler,XGBoost,20,0.55,0.7934835167960861,0.7443711804438726,0.3322744485723003,0.9590395753206676,0.4594557704954647,0.6429379673679805,0.2220051152426533,0.2507086363049184
4,fusion,weighted_sampler,AdaptiveNN,20,0.45,0.5642235430584132,0.1466157181804521,0.8277341477603257,0.5390099542641915,0.2491073089422295,0.795414524987179,0.2052306497928775,0.3741325559312291
4,fusion,weighted_sampler,LogisticRegression,20,0.48,0.604589482418485,0.1628780684402896,0.852239674229203,0.5808934717467739,0.2734877860012523,0.8260050486500349,0.2309779822012546,0.4057651628163415
4,fusion,weighted_sampler,RandomForest,20,0.46,0.536373796642028,0.141072337126382,0.8468101609462866,0.5066701919419628,0.2418536389502322,0.7813646811588749,0.2162166291920216,0.3859160610736172
4,fusion,weighted_sampler,XGBoost,20,0.46,0.5444491012387073,0.1435660808025341,0.8491855730075626,0.5152908815971352,0.2456087464026948,0.776460855186857,0.2158509295792349,0.3851652010779418
5,fusion,weighted_sampler,AdaptiveNN,18,0.44,0.4463727948616426,0.2948010007447243,0.8032691840131665,0.3200880153530541,0.4313104255110828,0.643201723580205,0.2224177250656316,0.1931662561156217
5,fusion,weighted_sampler,LogisticRegression,10,0.45,0.379889920275297,0.274340092548465,0.8343619667470871,0.2190788167560055,0.4129133472012365,0.5983024900060065,0.2413033130879225,0.229493620073249
5,fusion,weighted_sampler,RandomForest,20,0.49,0.4963828154404899,0.3044973826739723,0.7218294712824254,0.4166104162530606,0.4283142039890024,0.6344338234630054,0.229813282680199,0.2142099652424574
5,fusion,weighted_sampler,XGBoost,20,0.49,0.4910816848259107,0.3044503992462971,0.7373337821915502,0.4039474554959963,0.4309559856364401,0.6386942018633638,0.2317020746391757,0.2175591031099139
6,fusion,weighted_sampler,AdaptiveNN,20,0.46,0.4934704772865317,0.4384755420316905,0.3892214171537914,0.5810853214877573,0.412382986219493,0.4923944414398213,0.2526209432063707,0.0775288077464965
6,fusion,weighted_sampler,LogisticRegression,19,0.46,0.4164801849898234,0.3281440583161921,0.265240878808032,0.5435874052501005,0.293358368094874,0.3767667490097823,0.2572871075025554,0.0767073180968282
6,fusion,weighted_sampler,RandomForest,20,0.46,0.5018488326247029,0.4581268076596385,0.4971472575168889,0.5058002137695016,0.4768400908714482,0.5029896147086464,0.2508654689684974,0.0543580559249949
6,fusion,weighted_sampler,XGBoost,20,0.46,0.5000319682874589,0.4591662481165243,0.5333286662699663,0.472048166779435,0.4934766297629779,0.4994467039982378,0.2512564628008888,0.0588457286945326
7,fusion,weighted_sampler,AdaptiveNN,16,0.37,0.2013494395472848,0.1998288007327764,0.9995909016527572,0.0023994997077096,0.3330728196366743,0.68143131834829,0.2395393382781288,0.3013525155939068
7,fusion,weighted_sampler,LogisticRegression,1,0.37,0.2055065839590815,0.1973757769991642,0.9725222276768668,0.0143392199246842,0.3281522484344013,0.6136543785184825,0.2233091089700438,0.2648227922830625
7,fusion,weighted_sampler,RandomForest,18,0.24,0.2008950919577756,0.1997869505872481,1.0,0.0017299509224139,0.3330373788270664,0.7139708550058722,0.2217892147004561,0.2765440371054361
7,fusion,weighted_sampler,XGBoost,19,0.24,0.2008814887365328,0.1997842291094546,1.0,0.0017129572984216,0.3330335976457124,0.7106766466724875,0.2225499244973792,0.2776597252488286
8,fusion,weighted_sampler,AdaptiveNN,18,0.45,0.6331157571697996,0.6585429995829842,0.7338566524323872,0.5010047106104029,0.6941630019186713,0.6753898028598255,0.2326370341901817,0.1410142528091146
8,fusion,weighted_sampler,LogisticRegression,7,0.45,0.6217761435812657,0.6583375423051379,0.6930293896006029,0.5283350353021269,0.6752381671075469,0.6606712924353735,0.2376513985159165,0.0780036741285714
8,fusion,weighted_sampler,RandomForest,17,0.42,0.6835454463399224,0.6598053869568111,0.9129490077869882,0.3827068990128581,0.7660047562008002,0.6728774534301041,0.2310968495808074,0.1634474754914419
8,fusion,weighted_sampler,XGBoost,11,0.41,0.66665003966727,0.6445361211932713,0.9196391191492924,0.3348815759132984,0.7578954268887007,0.6605540058630752,0.232368733924214,0.1401366417469741
9,fusion,weighted_sampler,AdaptiveNN,20,0.47,0.6866633764989039,0.2148238765534513,0.6143543543543544,0.696438793281937,0.3183344160769928,0.7246985291099375,0.208934790731497,0.3323827356624753
9,fusion,weighted_sampler,LogisticRegression,20,0.51,0.8191033577592527,0.3092881340969532,0.4208408408408408,0.8729442475469001,0.3565427010386653,0.6794907603232108,0.2433001430361356,0.3781286707722357
9,fusion,weighted_sampler,RandomForest,20,0.49,0.6581587219844003,0.1901317360503064,0.5738438438438438,0.6695572038112869,0.2856267376162147,0.6804247801639924,0.2296822242229654,0.3604636659442054
9,fusion,weighted_sampler,XGBoost,20,0.49,0.6954377532445704,0.2074670306736008,0.5522672672672673,0.7147928922016393,0.3016245294932878,0.7043021836828243,0.2236888170907479,0.353051489956074
10,fusion,weighted_sampler,AdaptiveNN,20,0.55,0.821981013078404,0.1175305975521958,0.0379607022439251,0.952537220963776,0.0573864135688549,0.4698281579836656,0.2249529250070832,0.3078754863031519
10,fusion,weighted_sampler,LogisticRegression,20,0.57,0.7965102126623735,0.0410884467480354,0.0190481726930977,0.9259743276993668,0.0260293922944525,0.3735037481410699,0.2514496621091439,0.3500749494404186
10,fusion,weighted_sampler,RandomForest,20,0.59,0.8350870787138462,0.0943701903604698,0.0180599155136999,0.9711396358895924,0.0303178165967274,0.4717731110522208,0.2450075969087249,0.3382020778180934
10,fusion,weighted_sampler,XGBoost,20,0.6,0.8332669454955852,0.0975677682881544,0.0203658489322946,0.9686324240253495,0.0336977780627785,0.4916649757903632,0.2441131819709064,0.3372945109654698
